"ID","Progress","Finished","society.membership","subdiscipline","subdiscipline_28_TEXT","climate_campus","climate_dept","climate_lab","climate_teach","climate_student","climate.open","gender","gender_10_TEXT","race","race_7_TEXT","lgbtq","sexuality.specific","sexuality.specific_12_TEXT","gender.specific","gender.specific_4_TEXT","college.gen","college.gen_8_TEXT","disability","disability.specific","disability.specific_7_TEXT","job","job_10_TEXT","institution.type","country.reside","residence","immigration","lgbtq.climate_1","lgbtq.climate_2","lgbtq.climate_3","lgbtq.climate_4","lgbtq.climate_5","lgbtq.climate_6","lgbtq.climate2_1","lgbtq.climate2_2","lgbtq.climate2_3","lgbtq.climate2_4","lgbtq.climate2_5","lgbtq.climate2_6","lbtq.climate3_1","lbtq.climate3_2","lbtq.climate3_3","lbtq.climate3_4","lbtq.climate3_5","lbtq.climate3_6","lbtq.climate3_7","lbtq.climate3_8","outness_friends","outness_immediatefam","outness_extendedfam","outness_coworkers","outness_lab","outness_gradcourse","outness_undergrads","outness_broadly","personal_eb_work","other_eb","personal_eb_outside","society_included_lgbtq_open","workplace_included_lgbtq_open","workplace_sob_mean","biology_sob_mean","ascb_sob_mean","bps_sob_mean","gsa_sob_mean","isscr_sob_mean","saber_sob_mean","workplace_fom_mean","biology_fom_mean","ascb_fom_mean","bps_fom_mean","gsa_fom_mean","isscr_fom_mean","saber_fom_mean","lgbtq.discrim_mean","climate_inclusion_mean","climate_exclusion_mean","race2","gender2","gender3","lgbtq2","lgbq","tgnc","job2","region","gender4","genderbin","tgnc_all"
1224,100,"True","I am not currently associated with any of the above societies","Biochemistry,Biotechnology,Molecular biology","","very comfortable",NA,"very comfortable",NA,NA,"","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Did not complete high school","","No","","","Employed in an industry position","","I do not work at an academic institution","United States of America","Southwestern US","No",4,2,4,4,4,2,4,2,2,1,5,5,1,4,1,5,5,1,5,4,"Out","Out","Out to most","Out",NA,NA,NA,"Out","no","no","yes","","",9,8,NA,NA,NA,NA,NA,9.66666666666667,7.66666666666667,NA,NA,NA,NA,NA,3,4.41666666666667,1.5,"white","man","man","yes","yes","no","industry","southwestUS","cisman","cisman","no"
1225,100,"True","I am not currently associated with any of the above societies","Other, please describe","Gerontology","comfortable","very comfortable","very comfortable","very comfortable",NA,"","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","An associate professor","","R1 doctoral university","United States of America","Southeastern US","Yes",4,3,2,3,2,4,3,4,4,3,4,3,3,2,3,2,2,3,3,3,"Out","Out","Out to most","Out","Out","Out",NA,"Out","yes","yes","yes","Consider the locations of annual meetings/conferences and the impact of state and local policies on LGBTQIA+ attendees and their ability to attend a feel safe","",10,4.66666666666667,NA,NA,NA,NA,NA,8.33333333333333,10,NA,NA,NA,NA,NA,3.75,2.75,3.375,"white","man","man","yes","yes","no","faculty","southeastUS","cisman","cisman","no"
1226,100,"True","I am not currently associated with any of the above societies","Genetics","","comfortable","comfortable","very comfortable","neutral","uncomfortable","My lab is phenomenal, but I selected it very intentionally knowing that I am trans and queer. The broader field of genetics can be very transphobic, and I have to navigate that carefully.","Non-binary or gender fluid","","White","","Yes","Bisexual","","Transgender man,Gender-queer or gender non-binary","","Bachelor’s degree (for example: BA, BS)","","Yes","Learning disability (e.g. dyslexia),Mental health and/or psychological disability (e.g. bipolar disorder, depression)","","A graduate student","","R1 doctoral university","","","",4,3,3,4,4,3,4,4,3,3,5,4,3,2,2,4,3,4,4,4,"Out","Out","Out to most","Out","Out","Out","Out","Out","yes","yes","yes","For the love of god, when we're signing up for membership, please do not list the only options as Man/Woman or Man/Woman/Other. I am not an other. Additionally, explicit policy on how biology actually supports queer individuals and does not contradict our identities or our work would be helpful.","Science and biology are fields of old white men, including in my department. It would be nice if respect for long-standing figures did not stop us from holding individuals accountable, or from continuing the learning process about diverse identities.",9.33333333333333,5,NA,NA,NA,NA,NA,9,6,NA,NA,NA,NA,NA,1,3.75,3.125,"white","nonbinary/genderfluid","nonbinary","yes","yes","yes","grad_student",NA,"tgnc",NA,"yes"
1227,100,"True","I am not currently associated with any of the above societies","Ecology,Parasitology","","comfortable","very comfortable","very comfortable","comfortable","comfortable","","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Some college but no degree","","Yes","Mental health and/or psychological disability (e.g. bipolar disorder, depression)","","A graduate student","","R1 doctoral university","United States of America","Southeastern US","Yes",4,3,2,4,2,4,3,4,4,2,4,2,3,3,3,4,2,3,2,2,"Out","Out","Out","Out to most","Out","Out to some","Not out","Out","no","no","yes","Encourage family centric social events where faculty are encouraged to invite their families. visibility accomplishes so much. ","Encourage family centric social events where faculty are encouraged to invite their families/ partners/kids/pets",8,6,NA,NA,NA,NA,NA,8,6.66666666666667,NA,NA,NA,NA,NA,4.5,2.83333333333333,3.25,"white","man","man","yes","yes","no","grad_student","southeastUS","cisman","cisman","no"
1228,100,"True","I am not currently associated with any of the above societies","Ecology,Genetics,Marine biology,Zoology","","uncomfortable","comfortable","comfortable","neutral","comfortable","","Non-binary or gender fluid","","White","","Yes","Bisexual","","Gender-queer or gender non-binary","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","Yes","Mental health and/or psychological disability (e.g. bipolar disorder, depression)","","A graduate student","","R1 doctoral university","United States of America","Northeastern US","Yes",4,3,4,4,4,2,4,4,3,2,4,4,3,1,2,4,2,3,4,4,"Out","Out","Out to most","Out to a few","Out to most","Out to a few","Out to a few","Out to most","no","no","yes","","",6.66666666666667,8.33333333333333,NA,NA,NA,NA,NA,5.33333333333333,6,NA,NA,NA,NA,NA,2.5,3.58333333333333,2.75,"white","nonbinary/genderfluid","nonbinary","yes","yes","yes","grad_student","northeastUS","tgnc",NA,"yes"
1229,100,"True","I am not currently associated with any of the above societies","Biochemistry,Bioinformatics,Botany,Systems biology","","very comfortable","comfortable","comfortable","neutral","neutral","The climate in my current workplace is positive, if not slightly cold. ","Non-binary or gender fluid","","Black or African American","","Yes","Queer as it relates to my sexuality","","Gender-queer or gender non-binary","","High school diploma or GED","","Yes","Learning disability (e.g. dyslexia),Mental health and/or psychological disability (e.g. bipolar disorder, depression)","","A postdoctoral scholar","","R1 doctoral university","United States of America","Northeastern US","Yes",4,3,4,4,4,2,4,2,2,2,4,4,3,4,3,4,4,3,4,4,"Out","Out","Out to some","Out to most","Out",NA,NA,"Out","no","no","yes","Networking opportunities for LGBTQ members and recognition of past black lists for being queer in the field. ","More LGBTQ people in the department networking. ",7,7,NA,NA,NA,NA,NA,6.33333333333333,7,NA,NA,NA,NA,NA,2.5,4,2.5,"other","nonbinary/genderfluid","nonbinary","yes","yes","yes","postdoc","northeastUS","tgnc",NA,"yes"
1230,100,"True","I am not currently associated with any of the above societies","Bioinformatics,Cell biology,Genetics,Microbiology,Molecular biology,Molecular genetics,Mycology","","very comfortable","very comfortable","very comfortable","very comfortable",NA,"","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A non-tenure track faculty member or research staff","","Baccalaureate college or university","United States of America","Northeastern US","Yes",4,3,4,4,4,2,4,3,3,2,5,5,2,4,3,4,4,3,4,3,"Out","Out","Out","Out","Out","Out","Out","Out","no","no","yes","","",7,8.33333333333333,NA,NA,NA,NA,NA,8.33333333333333,8.33333333333333,NA,NA,NA,NA,NA,3.75,4.08333333333333,2.625,"white","man","man","yes","yes","no","staff","northeastUS","cisman","cisman","no"
1231,100,"True","I am not currently associated with any of the above societies","Bioinformatics,Molecular genetics,Other, please describe","evolutionary genetics","comfortable","very comfortable","very comfortable",NA,NA,"","Woman","","White","","Yes","Asexual/aromantic","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Bachelor’s degree (for example: BA, BS)","","Yes","Chronic health condition (e.g. cancer, diabetes)","","A graduate student","","R1 doctoral university","United States of America","Western US","Yes",5,2,4,4,4,1,4,3,2,1,5,4,2,4,2,4,5,2,4,4,"Out to most","Out","Out to most","Out to a few","Out to a few",NA,NA,NA,"no","no","no","","",7.66666666666667,6,NA,NA,NA,NA,NA,8.66666666666667,7,NA,NA,NA,NA,NA,5,4.25,1.875,"white","woman","woman","yes","yes","no","grad_student","westUS","ciswoman","ciswoman","no"
1232,100,"True","I am not currently associated with any of the above societies","Bioinformatics,Biophysics,Biotechnology,Systems biology","","uncomfortable","uncomfortable","uncomfortable",NA,NA,"","Non-binary or gender fluid","","Asian","","Yes","Queer as it relates to my sexuality","","Transgender woman","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A graduate student","","R1 doctoral university","United States of America","Northeastern US","No",4,2,4,4,4,1,4,4,2,2,4,4,2,4,2,4,4,2,4,4,"Out","Out","Not out","Out","Out","Out","Out","Out","no","yes","no","","",10,6.33333333333333,NA,NA,NA,NA,NA,4.33333333333333,9.33333333333333,NA,NA,NA,NA,NA,2.5,4,2.125,"asian","nonbinary/genderfluid","nonbinary","yes","yes","yes","grad_student","northeastUS","tgnc",NA,"yes"
1233,100,"True","I am not currently associated with any of the above societies","Cell biology,Immunology,Molecular biology,Molecular genetics","","uncomfortable","uncomfortable","uncomfortable",NA,NA,"I work at an elite research campus where trainee well being is a empty marketing ploy, and any efforts to improve the community seem have been unimpactful or insincere.","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","Yes","Mental health and/or psychological disability (e.g. bipolar disorder, depression)","","A postdoctoral scholar","","R1 doctoral university","United States of America","Midwestern US","Yes",3,3,3,3,2,3,3,4,4,3,3,2,3,1,2,3,3,4,2,1,"Out","Out","Out","Out","Out","Out","Out","Out","no","no","no","Enhanced visibility and recruitment ","Administration-led initiatives. They are generally reactionary to national tragedy’s, signaling support, but on a day to day basis there is no permanent support or effort to create permanent safe spaces. ",3.66666666666667,4.33333333333333,NA,NA,NA,NA,NA,1.33333333333333,3.66666666666667,NA,NA,NA,NA,NA,2.25,2.41666666666667,3.25,"white","man","man","yes","yes","no","postdoc","midwestUS","cisman","cisman","no"
1234,100,"True","I am not currently associated with any of the above societies","Mycology","","very comfortable","very comfortable","very comfortable","very comfortable",NA,"","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Did not complete high school","","No","","","A full professor","","I do not work at an academic institution","United States of America","Midwestern US","No",5,1,5,5,4,1,5,1,1,1,5,4,1,5,1,5,5,1,5,5,"Out","Out","Out","Out","Out","Out","Out","Out","no","no","no","","",10,10,NA,NA,NA,NA,NA,10,8.66666666666667,NA,NA,NA,NA,NA,5.25,4.83333333333333,1,"white","man","man","yes","yes","no","faculty","midwestUS","cisman","cisman","no"
1235,100,"True","I am not currently associated with any of the above societies","Ecology,Microbiology,Molecular biology","","neutral","comfortable","very comfortable",NA,NA,"","Woman","","White","","Yes","Lesbian or Gay,Queer as it relates to my sexuality","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Other, please describe","Nursing and Physican's Assistant","Yes","Decline to state","","An assistant professor","","R1 doctoral university","United States of America","Southeastern US","Yes",4,3,4,3,3,2,3,4,3,3,4,3,3,3,3,4,3,3,3,3,"Out","Out","Out","Out","Out",NA,NA,"Out","no","no","yes","My professional societies feel very inclusive and welcoming. Opportunities to connect with other LGBTQIA+ scientists at meetings and events are great for building community and sharing lived experiences. ","Recruit and retain more LGBTQIA+ and BIPOC faculty. Ensure equitable pay. ",7,9.33333333333333,NA,NA,NA,NA,NA,7.66666666666667,7,NA,NA,NA,NA,NA,1,3.33333333333333,3,"white","woman","woman","yes","yes","no","faculty","southeastUS","ciswoman","ciswoman","no"
1237,100,"True","American Society of Cell Biology (ASCB)","Biochemistry,Cell biology,Molecular biology,Physiology","","comfortable","comfortable","very comfortable",NA,"comfortable","I feel very supported at all of these places I have experieneced thus far","Man","","Asian","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A graduate student","","R1 doctoral university","United States of America","Midwestern US","Yes",5,3,4,5,3,1,4,2,1,1,5,3,4,5,1,4,5,2,3,5,"Out","Out","Out to a few","Out to some","Out to most",NA,NA,"Out","no","no","no","Host more events during meetings to facilitate community building and mentoring programs.","Monthly/periodic get together and social events.",10,9,8,NA,NA,NA,NA,10,10,10,NA,NA,NA,NA,3.25,4.25,1.875,"asian","man","man","yes","yes","no","grad_student","midwestUS","cisman","cisman","no"
1238,100,"True","I am not currently associated with any of the above societies","Anatomy,Pathology","","neutral","very comfortable","comfortable","neutral","neutral","","Woman","","White","","Yes","Queer as it relates to my sexuality,Asexual/aromantic","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","Decline to state","","","A non-tenure track faculty member or research staff","","R1 doctoral university","United States of America","Southeastern US","Yes",4,2,2,3,2,3,3,4,4,3,4,3,4,2,2,3,3,2,2,4,"Out to some","Not out","Not out","Out to a few","Not out","Not out","Not out","Not out","no","yes","yes","field biologists and those in wildlife need to make conferences/meetings more accepting. this subfield is very heteronormative, white, and bad at inclusivity. ","inclusivity training, less 'old school' colleagues",6,5.33333333333333,NA,NA,NA,NA,NA,5,6.66666666666667,NA,NA,NA,NA,NA,2,2.91666666666667,3,"white","woman","woman","yes","yes","no","staff","southeastUS","ciswoman","ciswoman","no"
